년-월-일,출처 플랫폼,카테고리,성별,연령대,직업군,지역_시,지역_구,제목,접속 시간,사용 시간,검색사이트 URL,언론사 ID,언론사 이름,기사번호,플랫폼 기준 색션,매칭 키워드 
2025-01-13,네이버,뉴스,여성,30대,화이트칼라,경기,용인시 수지구,점심 먹고 카페 갔다가 '깜짝'…밥값 보다 '딸기 케이크' 가격이 더 비싸네?,2025-01-13 01:08,28,https://n.news.naver.com/article/011/0004438635?cds=news_edit,1092,서울경제,4438635,경제,딸기
2025-01-13,네이버,뉴스,여성,50대,기타,서울,강서구,"정부, 배추 등 농산물 1만1천t 푼다…배·귤도 확대공급",2025-01-13 11:19,55,https://n.news.naver.com/article/001/0015155755?cds=news_edit,1446,연합뉴스,15155755,경제,배추
2025-01-13,네이버,뉴스,여성,50대,기타,서울,강서구,"정부, 배추 등 농산물 1만1천t 푼다…배·귤도 확대공급",2025-01-13 11:25,1,https://n.news.naver.com/article/001/0015155755?cds=news_edit,1446,연합뉴스,15155755,경제,배추
2025-01-13,네이버,뉴스,남성,40대,화이트칼라,인천,남동구,"정부, 배추 등 농산물 1만1천t 푼다…배·귤도 확대공급",2025-01-13 11:27,4,https://n.news.naver.com/article/001/0015155755?sid=101,1446,연합뉴스,15155755,경제,배추
2025-01-13,네이버,뉴스,남성,40대,화이트칼라,인천,남동구,"정부, 배추 등 농산물 1만1천t 푼다…배·귤도 확대공급",2025-01-13 11:27,2,https://n.news.naver.com/article/001/0015155755?sid=101,1446,연합뉴스,15155755,경제,배추
2025-01-13,네이버,뉴스,여성,50대,기타,서울,강서구,"정부, 배추 등 농산물 1만1천t 푼다…배·귤도 확대공급",2025-01-13 11:05,3,https://n.news.naver.com/article/001/0015155755?sid=101,1446,연합뉴스,15155755,경제,배추
2025-01-13,다음,뉴스,남성,60대,,경기,수원시 팔달구,제철인데…무섭게 가격 오른 ‘이 과일’,2025-01-13 15:04,3,https://v.daum.net/v/20250113095818150,752,동아일보,2.03E+16,,제철
2025-01-13,다음,뉴스,여성,50대,블루칼라,서울,은평구,제철인데…무섭게 가격 오른 ‘이 과일’,2025-01-13 15:40,95,https://v.daum.net/v/20250113095818150,752,동아일보,2.03E+16,,제철
2025-01-13,다음,뉴스,여성,50대,전업주부,서울,성북구,제철인데…무섭게 가격 오른 ‘이 과일’,2025-01-13 14:02,5,https://v.daum.net/v/20250113095818150,752,동아일보,2.03E+16,,제철
2025-01-13,다음,뉴스,여성,40대,전업주부,인천,남동구,"철원에서 5년째 파프리카 농사, “잠시 쉬러 온 고향에 뼈를 묻기로 했죠”[서영아의 100세 카페]",2025-01-13 14:04,5,https://v.daum.net/v/20250112070012709?x_trkm=t,752,동아일보,2.03E+16,,파프리카
2025-01-13,기타,뉴스,여성,40대,전업주부,충남,천안시 동남구,푸바오 왜 이래? 죽순 먹다 팔다리 '덜덜덜' 경련…수의사까지 출동[영상] - 뉴스1,2025-01-13 23:27,131,https://www.news1.kr/society/general-society/5619160,491,뉴스1,,,죽순
2025-01-13,네이버,뉴스,남성,50대,화이트칼라,경기,남양주시,해남에서 맛있는 음식점 어디?…'해남맛집' 6곳 추가지정,2025-01-13 22:37,49,https://n.news.naver.com/article/003/0013010815?sid=102,600,뉴시스,13010815,사회,가지
2025-01-14,네이버,뉴스,남성,50대,블루칼라,광주,서구,"""바닥 다졌나""…'바나나맛 우유' 활약에 빙그레 투자한 개미 웃었다",2025-01-14 08:33,4,https://n.news.naver.com/mnews/article/015/0005081738,2217,한국경제,5081738,경제,바나나
2025-01-14,네이버,뉴스,여성,50대,블루칼라,부산,해운대구,"""제철이지만 못먹어요""…딸기 잼부터 케이크까지 가격 줄인상",2025-01-14 22:00,31,https://n.news.naver.com/article/057/0001866668?cds=news_my,2478,MBN,1866668,경제,"딸기,제철"
2025-01-14,네이버,뉴스,여성,50대,전업주부,경기,광주시,"""제철이지만 못먹어요""…딸기 잼부터 케이크까지 가격 줄인상",2025-01-14 22:16,37,https://n.news.naver.com/article/057/0001866668?cds=news_edit,2478,MBN,1866668,경제,"딸기,제철"
2025-01-14,다음,뉴스,여성,50대,블루칼라,대전,서구,"[단독]의욕 앞섰던 정부…올해 가루쌀 재배면적, 목표치 57.5% 그쳐",2025-01-14 19:13,1,https://v.daum.net/v/20250114175157887,1622,이데일리,2.03E+16,,재배
2025-01-14,기타,뉴스,남성,30대,화이트칼라,대전,서구,[르포] 38년 성심당맨도 처음 본 '케이크런'…'딸기시루'에 크,2025-01-14 23:38,6,https://hankookilbo.com/news/read/a2023122413120002922,2266,한국일보,,,딸기
2025-01-14,기타,뉴스,남성,30대,화이트칼라,대전,서구,[르포] 38년 성심당맨도 처음 본 '케이크런'…'딸기시루'에 크,2025-01-14 23:39,13,https://hankookilbo.com/news/read/a2023122413120002922,2266,한국일보,,,딸기
2025-01-14,네이버,뉴스,남성,50대,블루칼라,충남,청양군,[맛있는 이야기] 인삼 못지않은 영약 ‘더덕’…매콤달콤한 양념 더해지면 풍미 ‘일품’,2025-01-14 20:55,96,https://n.news.naver.com/article/662/0000059883?cds=news_edit,478,농민신문,59883,생활,"인삼,더덕"
2025-01-14,네이버,뉴스,여성,30대,화이트칼라,강원,태백시,"‘12kg 감량’ 심진화, 아침에 ‘이 과일’ 꼭 먹는다… 어떤 효과 있길래?",2025-01-14 15:30,11,https://n.news.naver.com/mnews/article/346/0000086132,2318,헬스조선,86132,생활,과일
2025-01-14,네이버,뉴스,여성,20대,,충북,청주시 상당구,"‘12kg 감량’ 심진화, 아침에 ‘이 과일’ 꼭 먹는다… 어떤 효과 있길래?",2025-01-14 17:38,6,https://n.news.naver.com/article/346/0000086132?cds=news_edit,2318,헬스조선,86132,생활,과일
2025-01-14,네이버,뉴스,여성,40대,화이트칼라,광주,북구,"‘12kg 감량’ 심진화, 아침에 ‘이 과일’ 꼭 먹는다… 어떤 효과 있길래?",2025-01-14 13:35,39,https://n.news.naver.com/article/346/0000086132?cds=news_my,2318,헬스조선,86132,생활,과일
2025-01-14,네이버,뉴스,여성,50대,,부산,남구,"‘12kg 감량’ 심진화, 아침에 ‘이 과일’ 꼭 먹는다… 어떤 효과 있길래?",2025-01-14 21:33,19,https://n.news.naver.com/article/346/0000086132?cds=news_my,2318,헬스조선,86132,생활,과일
2025-01-14,네이버,뉴스,여성,40대,블루칼라,인천,서구,"‘12kg 감량’ 심진화, 아침에 ‘이 과일’ 꼭 먹는다… 어떤 효과 있길래?",2025-01-14 20:47,35,https://n.news.naver.com/article/346/0000086132?cds=news_my,2318,헬스조선,86132,생활,과일
2025-01-14,네이버,뉴스,여성,50대,화이트칼라,충북,제천시,"‘12kg 감량’ 심진화, 아침에 ‘이 과일’ 꼭 먹는다… 어떤 효과 있길래?",2025-01-14 19:54,50,https://n.news.naver.com/article/346/0000086132,2318,헬스조선,86132,생활,과일
2025-01-14,다음,뉴스,여성,40대,전업주부,인천,남동구,“딸기부페 갈 돈이면 해외”...요즘 핫한 일본을 단돈 5만원에 왕복한다고?,2025-01-14 15:07,2,https://v.daum.net/v/20250114130903349?x_trkm=t,810,매일경제,2.03E+16,,딸기
2025-01-14,다음,뉴스,남성,40대,화이트칼라,서울,서초구,“딸기부페 갈 돈이면 해외”...요즘 핫한 일본을 단돈 5만원에 왕복한다고?,2025-01-14 15:31,5,https://v.daum.net/v/20250114130903349,810,매일경제,2.03E+16,,딸기
2025-01-14,다음,뉴스,여성,50대,블루칼라,서울,은평구,“딸기부페 갈 돈이면 해외”...요즘 핫한 일본을 단돈 5만원에 왕복한다고?,2025-01-14 15:04,57,https://v.daum.net/v/20250114130903349,810,매일경제,2.03E+16,,딸기
2025-01-14,네이버,뉴스,여성,40대,화이트칼라,부산,금정구,“배추·닭고기 비싸도 너무 비싸”…정부 집중관리 들어간 먹거리는?,2025-01-14 21:39,19,https://n.news.naver.com/article/009/0005428419?sid=101,810,매일경제,5428419,경제,배추
2025-01-14,다음,뉴스,여성,40대,화이트칼라,서울,강서구,“배추·닭고기 비싸도 너무 비싸”…정부 집중관리 들어간 먹거리는?,2025-01-14 09:17,23,https://v.daum.net/v/20250114071500450,810,매일경제,2.03E+16,,배추
2025-01-14,기타,뉴스,남성,50대,화이트칼라,경기,고양시 덕양구,과일씻을때 : 네이버 검색,2025-01-14 16:13,1,https://m.health.chosun.com/svc/news_view.html?contid=2024042601995&ref=na,2318,헬스조선,,,과일
2025-01-14,기타,뉴스,남성,50대,화이트칼라,경기,고양시 덕양구,과일씻을때 : 네이버 검색,2025-01-14 16:13,1,https://m.health.chosun.com/svc/news_view.html?contid=2024042601995&ref=na,2318,헬스조선,,,"과일,채소"
2025-01-14,다음,뉴스,여성,50대,전업주부,서울,성북구,노사연 “이무송과 너무 많이 싸워 집에 깻잎 無”(탐비),2025-01-14 10:24,8,https://v.daum.net/v/20250113115149637,530,뉴스엔,2.03E+16,,깻잎
2025-01-14,다음,뉴스,여성,40대,전업주부,서울,강동구,딸기 디저트' 비싸서 못 먹었는데…'깜짝 소식' 전해졌다,2025-01-14 09:07,41,https://v.daum.net/v/20250113182902054,2217,한국경제,2.03E+16,,딸기
2025-01-14,다음,뉴스,여성,60대,전업주부,경기,안양시 만안구,딸기 디저트' 비싸서 못 먹었는데…'깜짝 소식' 전해졌다,2025-01-14 07:28,30,https://v.daum.net/v/20250113182902054,2217,한국경제,2.03E+16,,딸기
2025-01-14,네이버,뉴스,여성,50대,전업주부,전북,군산시,배추 대신 열무…런치인플레이션에 구내식당 메뉴가 달라진다,2025-01-14 20:56,5,https://n.news.naver.com/article/629/0000356467?cds=news_edit,691,더팩트,356467,경제,"배추,열무"
2025-01-14,다음,뉴스,남성,40대,화이트칼라,서울,서초구,배추 대신 열무…런치인플레이션에 구내식당 메뉴가 달라진다,2025-01-14 19:42,13,https://v.daum.net/v/20250114155402246,691,더팩트,2.03E+16,,"배추,열무"
2025-01-14,기타,뉴스,남성,60대,화이트칼라,서울,관악구,벽에 붙인 바나나가 87억…웃음꺼리가 된 현대미술 [0.1초 그 사이] - 헤럴드경제,2025-01-14 11:34,4,https://mbiz.heraldcorp.com/article/10386910,2307,헤럴드경제,,,바나나
2025-01-14,다음,뉴스,남성,60대,화이트칼라,경기,고양시 일산동구,"尹 관저 앞 금세 동난 '콩나물국'…""내일 몸으로라도 막아야 하나""",2025-01-14 10:59,29,https://v.daum.net/v/20250114093300762,491,뉴스1,2.03E+16,,콩나물
2025-01-14,다음,뉴스,여성,60대,전업주부,서울,금천구,"尹 관저 앞 금세 동난 '콩나물국'…""내일 몸으로라도 막아야 하나""",2025-01-14 11:12,4,https://v.daum.net/v/20250114093300762,491,뉴스1,2.03E+16,,콩나물
2025-01-14,다음,뉴스,여성,50대,화이트칼라,인천,서구,"尹 관저 앞 금세 동난 '콩나물국'…""내일 몸으로라도 막아야 하나""",2025-01-14 09:54,7,https://v.daum.net/v/20250114093300762,491,뉴스1,2.03E+16,,콩나물
2025-01-14,다음,뉴스,남성,60대,기타,인천,연수구,"尹 관저 앞 금세 동난 '콩나물국'…""내일 몸으로라도 막아야 하나""",2025-01-14 10:02,41,https://v.daum.net/v/20250114093300762,491,뉴스1,2.03E+16,,콩나물
2025-01-14,다음,뉴스,남성,60대,기타,인천,연수구,"尹 관저 앞 금세 동난 '콩나물국'…""내일 몸으로라도 막아야 하나""",2025-01-14 10:02,1,https://v.daum.net/v/20250114093300762?x_imp=dG9yb3NfbXRvcF9uZXdzX2NiYW5kaXRfZHdlbGx0aW1lX25vbnF1aWNrYmFja19pcG8=&x_hk=NTVmN2VmMTVjMWNmY2FjOWRm,491,뉴스1,2.03E+16,,콩나물
2025-01-14,네이버,뉴스,남성,60대,화이트칼라,서울,관악구,"은박 요괴·난방 버스 이어 '콩나물국'…""尹체포, 몸으로 막자""",2025-01-14 10:28,14,https://n.news.naver.com/article/421/0008020042?cds=news_edit,491,뉴스1,8020042,"사회,정치",콩나물
2025-01-14,다음,뉴스,남성,50대,화이트칼라,서울,성동구,이상고온 여파…딸기농가 생산량 줄어 ‘신음’,2025-01-14 13:40,6,https://v.daum.net/v/20250114080029083,478,농민신문,2.03E+16,,딸기
2025-01-14,네이버,뉴스,남성,30대,기타,울산,울주군,이상고온 여파…딸기농가 생산량 줄어 ‘신음’,2025-01-14 15:26,44,https://n.news.naver.com/article/662/0000059886?cds=news_edit,478,농민신문,59886,사회,딸기
2025-01-14,네이버,뉴스,남성,30대,기타,울산,울주군,이상고온 여파…딸기농가 생산량 줄어 ‘신음’,2025-01-14 15:27,6,https://n.news.naver.com/article/662/0000059886?cds=news_edit,478,농민신문,59886,사회,딸기
2025-01-14,네이버,뉴스,남성,60대,,충남,논산시,이상고온 여파…딸기농가 생산량 줄어 ‘신음’,2025-01-14 19:32,46,https://n.news.naver.com/article/662/0000059886?cds=news_edit,478,농민신문,59886,사회,딸기
2025-01-14,다음,뉴스,남성,40대,화이트칼라,광주,북구,전남산 절임배추·김치 4만 6000달러 어치 미국 수출길…총 8.9톤,2025-01-14 16:53,6,https://v.daum.net/v/20250114161639409?x_trkm=t,2186,프레시안,2.03E+16,,배추
2025-01-14,기타,뉴스,남성,50대,화이트칼라,경기,고양시 덕양구,채소·과일 ‘농약’ 묻었을까봐 걱정된다면… ‘이렇게’ 씻으세요 - 당신의 건강가이드 헬스조선,2025-01-14 16:13,1,https://health.chosun.com/site/data/html_dir/2024/04/26/2024042601995.html,2318,헬스조선,,,"과일,채소"
2025-01-14,기타,뉴스,여성,40대,전업주부,서울,종로구,"최화정, 강추한 '이 버섯', 최고의 다이어트 식품이라고? - 코메디닷컴",2025-01-14 02:56,28,https://kormedi.com/1744485/,2048,코메디닷컴,,,버섯
2025-01-14,다음,뉴스,여성,30대,학생,서울,강북구,토마토 체험 농장서 화재…인명피해 없어,2025-01-14 01:00,35,https://v.daum.net/v/20250108111111413,1938,채널A,2.03E+16,,토마토
2025-01-14,기타,뉴스,여성,40대,기타,서울,강동구,하나로마트 “22일부터 배추 한 포기에 3천원 대 판매”,2025-01-14 17:08,38,https://news.kbs.co.kr/news/mobile/view/view.do?ncd=8152077,2459,KBS,,,배추
2025-01-14,네이버,뉴스,여성,40대,화이트칼라,서울,강동구,현미밥 계속 먹으면 빈혈 생긴다고?,2025-01-14 08:36,15,https://n.news.naver.com/article/296/0000085395?sid=103,2048,코메디닷컴,85395,생활,현미
2025-01-15,네이버,뉴스,여성,70대,,인천,남동구,[고령소식] '고령 딸기' 경북 과수 통합브랜드로 홍콩에 3t 수출,2025-01-15 13:04,3,https://n.news.naver.com/article/001/0015161020?sid=101,1446,연합뉴스,15161020,"사회,경제",딸기
2025-01-15,네이버,뉴스,남성,40대,화이트칼라,인천,남동구,[고령소식] '고령 딸기' 경북 과수 통합브랜드로 홍콩에 3t 수출,2025-01-15 13:04,2,https://n.news.naver.com/article/001/0015161020?sid=101,1446,연합뉴스,15161020,"사회,경제",딸기
2025-01-15,네이버,뉴스,남성,30대,블루칼라,서울,강남구,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 딱 한 곳만 빼고 '새떼 유혹 중'",2025-01-15 18:25,30,https://n.news.naver.com/article/277/0005532902,1332,아시아경제,5532902,경제,과일
2025-01-15,네이버,뉴스,남성,20대,,서울,성동구,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 딱 한 곳만 빼고 '새떼 유혹 중'",2025-01-15 18:07,14,https://n.news.naver.com/article/277/0005532902,1332,아시아경제,5532902,경제,과일
2025-01-15,네이버,뉴스,남성,40대,학생,인천,부평구,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 딱 한 곳만 빼고 '새떼 유혹 중'",2025-01-15 13:35,5,https://n.news.naver.com/article/277/0005532902?type=editn&cds=news_edit,1332,아시아경제,5532902,경제,과일
2025-01-15,네이버,뉴스,남성,30대,화이트칼라,대전,서구,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 딱 한 곳만 빼고 '새떼 유혹 중'",2025-01-15 13:49,21,https://n.news.naver.com/article/277/0005532902?type=editn&cds=news_edit,1332,아시아경제,5532902,경제,과일
2025-01-15,네이버,뉴스,여성,30대,,광주,광산구,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 딱 한 곳만 빼고 '새떼 유혹 중'",2025-01-15 12:50,16,https://n.news.naver.com/article/277/0005532902?type=editn,1332,아시아경제,5532902,경제,과일
2025-01-15,네이버,뉴스,남성,40대,화이트칼라,부산,해운대구,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 딱 한 곳만 빼고 '새떼 유혹 중'",2025-01-15 18:50,35,https://n.news.naver.com/article/277/0005532902?cds=news_my,1332,아시아경제,5532902,경제,과일
2025-01-15,네이버,뉴스,여성,40대,,광주,북구,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 딱 한 곳만 빼고 '새떼 유혹 중'",2025-01-15 17:09,11,https://n.news.naver.com/article/277/0005532902?cds=news_my,1332,아시아경제,5532902,경제,과일
2025-01-15,네이버,뉴스,남성,40대,화이트칼라,경기,화성시,"[단독]""'음쓰'에 과일, 먹이가 지천에 널렸다""…韓공항 중 '새떼 안전지대'는 딱 한 곳뿐",2025-01-15 13:27,9,https://n.news.naver.com/article/277/0005532902?cds=news_edit,1332,아시아경제,5532902,경제,과일
